id,Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points
1181,SPRING COATING SYSTEMS,17135,0.000697447,0,0.012658228,0.016393443,0,7.33E-09,0,5.845207194,3
1182,GUICA S.A.,25466,0.016599247,0.016456922,0.006329114,0,0.058519793,0,0,5.844620875,3
1183,LABMARKER DIS TIC LTD STI,25655,0.011577626,0.030009681,0.006329114,0,0.049913941,0,0,5.84088518,3
1184,ESTRALAB,34851,0.009903752,0.026137464,0.015822785,0,0.017211704,0,0,5.827202958,3
1185,HPLLC,24345,0.006834984,0.016456922,0.018987342,0,0.017211704,0,0,5.82264883,3
1186,Quaternia s.l.,327,0.000278979,0.001936108,0.028481013,0,0,0,0,5.8069569,3
1187,Vedarco Ltd.,32744,0.011996094,0.011616651,0.006329114,0,0.067125645,0,0,5.802742298,3
1188,RS Solution srl,16916,0.008787837,0.023233301,0.015822785,0,0.020654045,0,0,5.798316079,3
1189,Semco Teak Products Europe SL,25281,0.005579579,0.006776379,0.006329114,0.016393443,0.012048193,0.000333227,0,5.798041529,3
1190,Bolkar Dış Ticaret AŞ,36047,0.013530478,0.030009681,0.009493671,0,0.034423408,0,0,5.796912523,3
1191,Defréine carpentry,27244,0.008927326,0.030977735,0.009493671,0,0.037865749,0,0,5.78727465,3
1192,Aspen Oss BV,14880,0.006695494,0.06195547,0.003164557,0,0.034423408,0,0,5.786629988,3
1193,Protega,20367,0.016041289,0.041626331,0.006329114,0,0.032702238,0,0,5.784315659,3
1194,Spartax Chemicals,27190,0.007392942,0.01839303,0.009493671,0,0.051635112,0,0,5.769788363,3
1195,Zeocem,21807,0.003766216,0.01839303,0.018987342,0,0.017211704,0,0,5.766015835,3
1196,Microsphere Technology Ltd,22207,0.0053006,0.014520813,0.022151899,0,0.006884682,0,0,5.765684475,3
1197,Eurocoatings,27339,0.011438136,0.037754114,0.003164557,0,0.053356282,0,0,5.760338039,3
1198,Fuelsave GmbH,27584,0.0053006,0.039690223,0.015822785,0,0.006884682,0,0,5.758332164,3
1199,acque e chimici,19459,0.001534384,0.008712488,0.025316456,0,0.003442341,0,0,5.747751781,3
1200,Procoat,23018,0.002789789,0.01839303,0.022151899,0,0.005163511,0,0,5.747696275,3
1201,DIPON.DE Removable Automotive Coatings GmbH & Co. KG,22882,0.010322221,0.076476283,0.003164557,0,0.015490534,0,0,5.747363238,3
1202,VERNICOL SA,14817,0.000836937,0,0.028481013,0,0,0,0,5.738049372,3
1203,Biofarm d.o.o.,16511,0.011717115,0.034849952,0.012658228,0,0.017211704,0,0,5.720584115,3
1204,Naturepad GmbH,32603,0.012693542,0.009680542,0.012658228,0,0.04130809,0,0,5.715754232,3
1205,Tikkurila Polska S.A.,21913,0.009624773,0.021297193,0.012658228,0,0.032702238,0,0,5.712855744,3
1206,"ASAHI SANGYO KAISHA, LTD.",2987,0.035151346,0.022265247,0,0,0.056798623,0,0,5.7107608,3
1207,AURIVO DAIRY INGREDIENTS,32642,0.015483331,0.029041626,0.012658228,0,0.018932874,0,0,5.704537154,3
1208,OFER CHEMICALS,34443,0.007671921,0.030977735,0.015822785,0,0.012048193,0,0,5.699449377,3
1209,Plasmat Boya Plastik San.Ve Tic. A.Ş.,7117,0.0053006,0.025169409,0.012658228,0,0.032702238,0,0,5.69025791,3
1210,GALEB d.d.,19242,0.005719068,0.012584705,0.022151899,0,0.006884682,0,0,5.689802474,3
1211,Bondis BV,21294,0.007532431,0.020329138,0.015822785,0,0.022375215,0,0,5.676396206,3
1212,HyPoint,32040,0.013390989,0.025169409,0.012658228,0,0.024096386,0,0,5.66448477,3
1213,Kebony Belgium NV,17427,0.028595341,0.022265247,0.009493671,0,0.024096386,0,0,5.64658285,3
1214,"Brands Alliance, s.r.o.",25773,0.021341889,0.038722168,0.006329114,0,0.027538726,0,0,5.645961958,3
1215,Sto SE & Co.KGaA,6058,0.004184684,0.01839303,0.022151899,0,0.00172117,0,0,5.64532397,3
1216,D&R Tecnical Consulting Ltd.,22635,0.006277026,0.017424976,0.015822785,0,0.025817556,0,0,5.640534853,3
1217,ADI Center s.l.,23213,0.012275073,0.044530494,0.003164557,0,0.04302926,0,0,5.624652734,3
1218,Briman Chemicals LTd Sti,29082,0.008927326,0.060987415,0.006329114,0,0.017211704,0,0,5.622145047,3
1219,Kunststoff Vertrieb Dr. Schiffers GmbH & Co. KG,25467,0.006834984,0.023233301,0.015822785,0,0.018932874,0,0,5.614614931,3
1220,Cordial Adhesives,29300,0.015483331,0.043562439,0.006329114,0,0.027538726,0,0,5.595047627,3
1221,CHIMIE PLUS LABORATOIRES,32248,0.011298647,0.026137464,0.009493671,0,0.036144578,0,0,5.577768625,3
1222,Allegrini S.P.A.,811,0.01311201,0.027105518,0.012658228,0,0.020654045,0,0,5.575224205,3
1223,AGI - Augusto Guimarães & Irmão,17026,0.008927326,0.012584705,0,0.016393443,0.024096386,0.000159949,0,5.57510422,3
1224,Sivit srl,20861,0.006416516,0.028073572,0.006329114,0,0.051635112,0,0,5.572082762,3
1225,ADIONICS,35138,0.01311201,0.033881897,0.012658228,0,0.013769363,0,0,5.569809099,3
1226,SAS GEWEN LA SOURCE,5922,0.002092342,0,0.006329114,0.016393443,0.015490534,0.001412881,0,5.56494321,3
1227,"Clam Desarrollo, S.L.",23332,0.005719068,0.016456922,0.015822785,0,0.025817556,0,0,5.564234249,3
1228,Meghna Colour Chem,334,0.0053006,0.014520813,0.018987342,0,0.015490534,0,0,5.563065681,3
1229,Safari Klip,27868,0.005579579,0.025169409,0.015822785,0,0.017211704,0,0,5.562591571,3
1230,ZWUKSO Sp. z o.o Sp.k.,1677,0.046728972,0.014520813,0,0,0.049913941,0,0,5.55818633,3
1231,Colorificio Marmoplast s.r.l.,20474,0.006974473,0.045498548,0.009493671,0,0.020654045,0,0,5.555087482,3
1232,Hans Stockmar GmbH & Co.KG,19555,0.011577626,0.034849952,0.012658228,0,0.013769363,0,0,5.541492602,3
1233,Dechamboux,30946,0.007253452,0.051306873,0.003164557,0,0.039586919,0,0,5.540273625,3
1234,IBV Hungária Kft.,21060,0.0053006,0.009680542,0.003164557,0.016393443,0.017211704,0.000104633,0,5.531705529,3
1235,Elcrom srl,21510,0.013809457,0.011616651,0.012658228,0,0.034423408,0,0,5.524121361,3
1236,Bestseal adhesives & Sealants S.A,31454,0.020086483,0.008712488,0.012658228,0,0.030981067,0,0,5.520647494,3
1237,Axens,20205,0.020644441,0.016456922,0.012658228,0,0.022375215,0,0,5.505474474,3
1238,PULS s.r.o.,5370,0.008229879,0.063891578,0,0,0.037865749,0,0,5.499360264,3
1239,Ombergs Ekogard,29330,0.008229879,0.063891578,0,0,0.037865749,0,0,5.499360264,3
1240,CBW Export,34173,0.024410657,0.017424976,0.012658228,0,0.017211704,0,0,5.484012407,3
1241,RNM Produtos Quimicos SA,30464,0.009345794,0.013552759,0.012658228,0,0.036144578,0,0,5.483802153,3
1242,Novonol GmbH,19108,0.004463663,0.07357212,0.003164557,0,0.018932874,0,0,5.481344262,3
1243,ISOMATEX SA,28158,0.007392942,0.031945789,0.015822785,0,0.006884682,0,0,5.475727581,3
1244,Unichem D.O.O.,29289,0.014227926,0.019361084,0.009493671,0,0.037865749,0,0,5.471472113,3
1245,DURIEU S.A.,13384,0.003905705,0.017424976,0.018987342,0,0.012048193,0,0,5.466412039,3
1246,Jean-Yves Ickonga Akindou,30590,0.006834984,0.008712488,0.012658228,0,0.04302926,0,0,5.460482157,3
1247,INTRALABS,18142,0.001534384,0.002904163,0.025316456,0,0.003442341,0,0,5.457335518,3
1248,SBR Tarım Ürünleri Gıda San. Ve Tic. A.Ş,32668,0.010880179,0.025169409,0.012658228,0,0.022375215,0,0,5.452885729,3
1249,Adefy,12997,0.011438136,0.013552759,0.015822785,0,0.020654045,0,0,5.446803968,3
1250,ATEREA SA,34131,0.019110057,0.005808325,0.015822785,0,0.020654045,0,0,5.443178322,3
1251,Metlac Spa,22950,0.014227926,0.010648596,0.015822785,0,0.020654045,0,0,5.441085305,3
1252,Ströh E-Commerce GmbH,34163,0.025805552,0.005808325,0.006329114,0,0.051635112,0,0,5.428272226,3
1253,Aerochemica GmbH,25930,0.005579579,0.027105518,0.009493671,0,0.037865749,0,0,5.426276445,3
1254,Kubilay Kimya ve Boya,11894,0.00251081,0.030009681,0.018987342,0,0,0,0,5.423492903,3
1255,"Rota Glaciar, Lda.",19405,0.001534384,0.043562439,0.015822785,0,0,0,0,5.419398145,3
1256,BASIT CHEMICALS,2693,0.003905705,0.043562439,0.009493671,0,0.022375215,0,0,5.390902165,3
1257,BioTech Hungary Ltd.,31748,0.001115916,0.001936108,0.025316456,0,0.003442341,0,0,5.388009387,3
1258,"ODO""ECOLINEGRUPP"" BELARUS",32882,0.014646394,0.029041626,0.009493671,0,0.025817556,0,0,5.374013001,3
1259,Rowfer Limited,33975,0.014367415,0.012584705,0.015822785,0,0.017211704,0,0,5.37274816,3
1260,Papalexatos OE - Gelato Italiano,19288,0.014088436,0.088092933,0,0,0.005163511,0,0,5.367244036,3
1261,Good Retrail Trade KFT,34949,0.000836937,0,0.025316456,0,0.005163511,0,0,5.363313539,3
1262,Dyo Boya,16352,0.007113963,0.072604066,0,0,0.027538726,0,0,5.362837753,3
1263,Kosho Cosmetics AG,35038,0.009624773,0.022265247,0.015822785,0,0.012048193,0,0,5.36146761,3
1264,Etkin Kimyevi Maddeler San. ve Tic. Ltd. Şti,16819,0.006834984,0.011616651,0.022151899,0,0,0,0,5.352961471,3
1265,TAILORS - ROYAL PAINTS,2130,0.000557958,0,0.025316456,0,0.005163511,0,0,5.349364592,3
1266,Waltice sas,16827,0.010182731,0.035818006,0.012658228,0,0.010327022,0,0,5.348033539,3
1267,Vistachem Europe GmbH,17394,0.013669968,0.032913843,0.009493671,0,0.022375215,0,0,5.346685489,3
1268,Brenntag Polska Sp. z o.o.,10592,0.0106012,0.031945789,0.003164557,0,0.051635112,0,0,5.342016415,3
1269,Celanese Production Italy srl,30494,0.008508858,0.03678606,0.006329114,0,0.036144578,0,0,5.337797581,3
1270,Kovacs & Partner Trading Ltd,28185,0.006695494,0.025169409,0.012658228,0,0.024096386,0,0,5.329710046,3
1271,"Eumedica Pharmaceuticals Industries, SL",23471,0.01311201,0.013552759,0.012658228,0,0.029259897,0,0,5.327878856,3
1272,Axalta Russian Coatings LLC,25490,0.00251081,0.012584705,0.018987342,0,0.015490534,0,0,5.326770791,3
1273,InterNail Deutschland e.K.,10737,0.013530478,0.006776379,0.009493671,0,0.048192771,0,0,5.323715628,3
1274,doo Dunav,32915,0.011717115,0.037754114,0.009493671,0,0.018932874,0,0,5.318939374,3
1275,"Cabor química, S.L.",25995,0.012135584,0.019361084,0.012658228,0,0.024096386,0,0,5.311298246,3
1276,Agrana Research & Innovation Center GmbH,33972,0.014367415,0.060019361,0.003164557,0,0.018932874,0,0,5.298893927,3
1277,"TER AS PORTUGAL UNIPESSOAL, LDA",19766,0.034314409,0.038722168,0,0,0.032702238,0,0,5.286940761,3
1278,PHARMACIE NOUVELLE LTD,1185,0.043520714,0.032913843,0,0,0.029259897,0,0,5.284722705,3
1279,FDI,21761,0.00781141,0.01839303,0.009493671,0,0.04130809,0,0,5.274360665,3
1280,Becker Farby Przemysłowe Sp. Z O.O,458,0.000557958,0,0.025316456,0,0.003442341,0,0,5.263306073,3
1281,Ak-Kim Kimya San. ve Tic. A.Ş.,11617,0.010043242,0.010648596,0.018987342,0,0.008605852,0,0,5.262352856,3
1282,Interspec SA,31239,0.0132515,0.021297193,0.009493671,0,0.032702238,0,0,5.261280661,3
1283,Astron Chemicals,18174,0.007532431,0.033881897,0.009493671,0,0.025817556,0,0,5.260328409,3
1284,OQEMA,15682,0.00516111,0.039690223,0.009493671,0,0.022375215,0,0,5.260061584,3
1285,Maadlex OÜ,32902,0.016180778,0.031945789,0.009493671,0,0.018932874,0,0,5.251706261,3
1286,"Yung Chi Paint & Varnish Mfg. Co., Ltd.",2255,0.040870414,0.034849952,0,0,0.029259897,0,0,5.249013131,3
1287,Polyglokal -PGKL,29385,0.007253452,0.009680542,0.018987342,0,0.012048193,0,0,5.246577717,3
1288,VITABAY C.V.,9455,0.016320268,0.008712488,0.012658228,0,0.029259897,0,0,5.246278192,3
1289,B4plastics,2315,0.005858558,0.024201355,0.012658228,0,0.024096386,0,0,5.239460494,3
1290,Sherman Chemicals,16968,0.004603152,0.005808325,0.006329114,0.016393443,0.003442341,0,0,5.237202235,3
1291,Moonlight Health AB,24198,0.003487237,0.005808325,0.003164557,0.016393443,0.017211704,6.66E-07,0,5.237029859,3
1292,Desabau GmbH,23495,0.008229879,0.046466602,0,0,0.049913941,0,0,5.230521113,3
1293,Achitex Minerva Kimya Ltd.Şti.,23334,0.010880179,0.033881897,0.006329114,0,0.034423408,0,0,5.225096977,3
1294,Wessely Ges.m.b.H.,31271,0.012554052,0.015488867,0.012658228,0,0.025817556,0,0,5.224669344,3
1295,UFA COLOR GmbH,21061,0.015204352,0.035818006,0.009493671,0,0.015490534,0,0,5.224378749,3
1296,Retrorega UAB,23824,0.0079509,0.021297193,0.006329114,0,0.049913941,0,0,5.223924476,3
1297,Lihme Protein Solutions,34207,0.011856605,0.033881897,0.009493671,0,0.020654045,0,0,5.218361525,3
1298,Eksparas Ltd,3204,0.011159157,0.025169409,0.012658228,0,0.017211704,0,0,5.208659116,3
1299,Semitec GmbH,1791,0.008787837,0.01839303,0.006329114,0,0.051635112,0,0,5.206621705,3
1300,SARCOM SRL,21256,0.003068768,0.022265247,0.015822785,0,0.015490534,0,0,5.205784398,3
1301,ASTRA ITB DOO,18604,0.007113963,0.031945789,0.015822785,0,0.00172117,0,0,5.203603075,3
1302,Vantage Leuna GmbH,32937,0.022457804,0.002904163,0.006329114,0,0.053356282,0,0,5.201735252,3
1303,Nordtreat Finland Oy,4892,0.003905705,0.021297193,0.015822785,0,0.015490534,0,0,5.199228528,3
1304,Grüter Chemie GmbH,25168,0.0079509,0.015488867,0.015822785,0,0.017211704,0,0,5.197130514,3
1305,ImEx Chem Global,25967,0.006695494,0.039690223,0.003164557,0,0.04475043,0,0,5.189718764,3
1306,JAK-KEM d.o.o.,19482,0.016180778,0.027105518,0.009493671,0,0.022375215,0,0,5.181809748,3
1307,E-G Consulting,32163,0.011717115,0.049370765,0.006329114,0,0.017211704,0,0,5.180801989,3
1308,Spac spa,25611,0.011298647,0.027105518,0.006329114,0,0.039586919,0,0,5.165376983,3
1309,AVERY DENNISON MATERIALS EUROPE GMBH,24601,0.011159157,0.05517909,0.003164557,0,0.024096386,0,0,5.154643045,3
1310,High Performance Battery Holding AG,27404,0.003905705,0.027105518,0.015822785,0,0.008605852,0,0,5.145410712,3
1311,Altris AB,32848,0.012693542,0.033881897,0.006329114,0,0.030981067,0,0,5.143648092,3
1312,IMCD Maroc S.A.R.L.,24078,0.008369368,0.041626331,0.006329114,0,0.027538726,0,0,5.142544061,3
1313,KARTALLAR BOYA,17301,0.000418468,0.000968054,0.025316456,0,0,0,0,5.13261727,3
1314,NATURIMITATION IMPORT EXPORT LDA,18695,0.007253452,0.031945789,0.015822785,0,0,0,0,5.124519028,3
1315,IVS srl,17364,0.009903752,0.03678606,0.012658228,0,0.005163511,0,0,5.124311743,3
1316,JSC Litnobiles,3054,0.010740689,0.029041626,0.012658228,0,0.012048193,0,0,5.123170979,3
1317,FARBEN DERI TEKS. KONF. VE KİM.MAD.TİC.VE SAN.A.Ş.,23377,0.01311201,0.026137464,0.006329114,0,0.037865749,0,0,5.121583907,3
1318,Soiltech bv,21400,0.011159157,0.028073572,0.006329114,0,0.037865749,0,0,5.1207467,3
1319,Nummer Eins Chemicals,27453,0.004045195,0.006776379,0.018987342,0,0.015490534,0,0,5.113073736,3
1320,"Garcoin Chemicals, S.L.",20384,0.012414563,0.032913843,0.009493671,0,0.018932874,0,0,5.111798189,3
1321,MULTICHEM SP. Z O. O.,17919,0.000836937,0,0.025316456,0,0,0,0,5.10513798,3
1322,Pigment Al sas,18982,0.006556005,0.079380445,0.003164557,0,0.003442341,0,0,5.101850948,3
1323,SIA ILAN,32627,0.011577626,0.03678606,0.009493671,0,0.015490534,0,0,5.091445151,3
1324,Sestriere Vernici,11840,0.007392942,0.03678606,0.012658228,0,0.006884682,0,0,5.084829741,3
1325,PLANA S d.o.o.,33477,0.008927326,0.017424976,0.015822785,0,0.012048193,0,0,5.08458169,3
1326,Prakash Chemicals International Pvt. Ltd.,1541,0.021341889,0.031945789,0,0,0.048192771,0,0,5.074022437,3
1327,RECREUS,13288,0.011577626,0.072604066,0,0,0.017211704,0,0,5.069669784,3
1328,Freudenberg Filtration Technologies,28750,0.005579579,0.020329138,0.015822785,0,0.012048193,0,0,5.062402459,3
1329,HSH Group,23087,0.004324174,0.013552759,0.012658228,0,0.032702238,0,0,5.06060407,3
1330,AQUAESTIL PLUS d.o.o.,19695,0.003766216,0.041626331,0.012658228,0,0.005163511,0,0,5.059448465,3
1331,CASUSGRILL ApS,35262,0.011298647,0.016456922,0.012658228,0,0.022375215,0,0,5.038184754,3
1332,Azelis Canada,9432,0.026084531,0.005808325,0,0,0.068846816,0,0,5.036983586,3
1333,Briljant Motors BV,20050,0.003068768,0.003872217,0.022151899,0,0.005163511,0,0,5.035604564,3
1334,Derbyshire Aggregates,30266,0.014227926,0.050338819,0,0,0.036144578,0,0,5.035566154,3
1335,debolon dessauer bodenbeläge GmbH & Co. KG,16200,0.001534384,0.004840271,0.006329114,0.016393443,0.003442341,0,0,5.035361109,3
1336,Lecifarma,24333,0.008090389,0.042594385,0,0,0.049913941,0,0,5.029935797,3
1337,"Quimisea, Comércio de Produtos Quimicos",31680,0.008369368,0.044530494,0.006329114,0,0.022375215,0,0,5.029576633,3
1338,ConVet GmbH & Co KG,27927,0.009624773,0.032913843,0.006329114,0,0.032702238,0,0,5.027865486,3
1339,GIZ KOZMETIK,22620,0.009903752,0.043562439,0.003164557,0,0.034423408,0,0,5.027391376,3
1340,Ameralabs,30784,0.008787837,0.016456922,0.006329114,0,0.049913941,0,0,5.023757764,3
1341,BI-QEM Specialties S.P.A.,24053,0.009345794,0.066795741,0,0,0.024096386,0,0,5.011896025,3
1342,Master Paints & Chemical Corp,8344,0.001952853,0.000968054,0.022151899,0,0.008605852,0,0,5.006717684,3
1343,AGP VECTORIAL TRADE,20530,0.0079509,0.041626331,0.003164557,0,0.037865749,0,0,5.005060367,3
1344,EMCC Dr. Rašek,31574,0.0079509,0.054211036,0,0,0.037865749,0,0,5.001384212,3
1345,Apharma Sağlık Ürünleri A.Ş,22748,0.004742642,0.016456922,0.015822785,0,0.015490534,0,0,4.999061816,3
1346,Anilo B.V.,23968,0.012833031,0.062923524,0,0,0.024096386,0,0,4.992647018,3
1347,Chemap Agro,30942,0.009485284,0.005808325,0.009493671,0,0.046471601,0,0,4.986994668,3
1348,Arts&Crafts Studio,27759,0.004045195,0.039690223,0.012658228,0,0.005163511,0,0,4.976591991,3
1349,Laboratorios F. Durban,35715,0.015343842,0.027105518,0.009493671,0,0.018932874,0,0,4.967845867,3
1350,Stucco italiano srl,33620,0.009066815,0.015488867,0.012658228,0,0.024096386,0,0,4.964248988,3
1351,Italkem srl,7039,0.009485284,0.03678606,0.006329114,0,0.027538726,0,0,4.956326296,3
1352,PROMONTING D.O.O.E.L.,32201,0.007532431,0.005808325,0.015822785,0,0.022375215,0,0,4.950355548,3
1353,GE Smart UG (haftungsbeschränkt),31276,0.018831078,0.044530494,0.006329114,0,0.010327022,0,0,4.950252502,3
1354,Magico srl,1899,0.02622402,0.013552759,0.003164557,0,0.046471601,0,0,4.945330379,3
1355,Szórádi & Partners Ltd. (RADKA Group),14843,0.001952853,0.004840271,0.022151899,0,0.003442341,0,0,4.942152967,3
1356,Quill International Chemicals,15780,0.004324174,0.020329138,0,0.016393443,0.008605852,0,0,4.941646721,3
1357,TAT-Engineering,26127,0.009206305,0.015488867,0.009493671,0,0.036144578,0,0,4.940721708,3
1358,Socane,27323,0.005858558,0.030977735,0,0,0.061962134,0,0,4.939921334,3
1359,Diez Kimya ve Laboratuvar Ekipmanları,33002,0.011298647,0.027105518,0.009493671,0,0.022375215,0,0,4.937703178,3
1360,Rakton,30835,0.01046171,0.010648596,0.009493671,0,0.039586919,0,0,4.933595456,3
1361,"CRISOL COLOR, S. L.",32216,0.001813363,0.001936108,0.018987342,0,0.018932874,0,0,4.931585648,3
1362,ASAHI KASEI Europe GmbH,29805,0.01046171,0.032913843,0.009493671,0,0.017211704,0,0,4.928097041,3
1363,"Fakolith Chemical Systems,SLU",24191,0.008648347,0.005808325,0.015822785,0,0.020654045,0,0,4.920092815,3
1364,M&P Paint & Coatings AB,33545,0.013669968,0.020329138,0.012658228,0,0.013769363,0,0,4.920069045,3
1365,Jerva bv,24164,0.008648347,0.039690223,0,0,0.049913941,0,0,4.912625559,3
1366,"Cerámica Malpesa, S.A.",23847,0.014925373,0.034849952,0,0,0.048192771,0,0,4.898404791,3
1367,Gharda Chemicals Limited,2480,0.011159157,0.030009681,0,0,0.056798623,0,0,4.898373054,3
1368,WayRay AG,23984,0.003068768,0.003872217,0.003164557,0.016393443,0.012048193,0.000359885,0,4.897047297,3
1369,Wistema GmbH,6746,0.009903752,0.024201355,0.009493671,0,0.025817556,0,0,4.894867351,3
1370,Fakin Media d.o.o.,33037,0.007532431,0.024201355,0.012658228,0,0.015490534,0,0,4.892861577,3
1371,COVERPLAST,20483,0.007671921,0.025169409,0.015822785,0,0.00172117,0,0,4.892681995,3
1372,Baumgarten Chemische Produkte,28409,0.008927326,0.022265247,0.006329114,0,0.04130809,0,0,4.890855902,3
1373,Kesenler Kozmetik Paz. San. Tic. A.Ş.,30943,0.012833031,0.028073572,0.009493671,0,0.018932874,0,0,4.890708056,3
1374,Dutch Resin Group B.V.,33845,0.005998047,0.050338819,0,0,0.04130809,0,0,4.882247781,3
1375,CETMA SRL,33985,0.019528526,0.019361084,0.009493671,0,0.020654045,0,0,4.875916906,3
1376,Berger Chemie GmbH,5212,0.000836937,0.002904163,0.022151899,0,0.005163511,0,0,4.875610278,3
1377,HELENA LLEBARIA S.A.,5661,0.007532431,0.014520813,0.015822785,0,0.012048193,0,0,4.869628824,3
1378,Novochem Ltd,11725,0.003487237,0.017424976,0.012658228,0,0.025817556,0,0,4.868133992,3
1379,Blanco Czechia,20358,0.009206305,0.017424976,0.009493671,0,0.032702238,0,0,4.865410089,3
1380,Ing. G. Linker GmbH,22171,0.006974473,0.021297193,0.009493671,0,0.030981067,0,0,4.861370837,3
1381,Cosmetic Labsolutions,15987,0.005858558,0.012584705,0.015822785,0,0.015490534,0,0,4.861246761,3
1382,Siderokem di Somma Filippo,29881,0.012414563,0.057115198,0,0,0.027538726,0,0,4.853424374,3
1383,3M DEVELOPMENT BEOGRAD,34325,0.01311201,0.009680542,0.009493671,0,0.036144578,0,0,4.845590701,3
1384,Sanomol GmbH,25939,0.010880179,0.023233301,0.003164557,0,0.049913941,0,0,4.834282447,3
1385,Daga International GmbH,33665,0.010182731,0.023233301,0.006329114,0,0.037865749,0,0,4.829911834,3
1386,Arplama,24862,0.005719068,0.015488867,0.015822785,0,0.012048193,0,0,4.82736338,3
1387,Jassen GmbH,22497,0.005719068,0.01839303,0.009493671,0,0.034423408,0,0,4.825509484,3
1388,FORTUNA KIMYA MUM. TIC. LTD STI,12670,0.003347747,0.000968054,0.022151899,0,0.003442341,0,0,4.818286859,3
1389,Industrial Engineering Group s.r.o.,28453,0.013390989,0.011616651,0.012658228,0,0.020654045,0,0,4.814729783,3
1390,Normet India Pvt Ltd,22498,0.000557958,0.001936108,0.022151899,0,0.005163511,0,0,4.813258621,3
1391,Güvener Genel End. Mad. İth. İhr. San. ve Tic. Ltd. Şti.,25764,0.0079509,0.037754114,0.003164557,0,0.037865749,0,0,4.811449525,3
1392,Eurowater AB,2727,0.036964709,0.015488867,0.003164557,0,0.030981067,0,0,4.804643576,3
1393,TMD Friction EsCo GmbH / Automobilzulieferer,19833,0.008508858,0.011616651,0.018987342,0,0,0,0,4.80374376,3
1394,Slovlak Košeca a.s.,21791,0.006416516,0.043562439,0.006329114,0,0.020654045,0,0,4.797472775,3
1395,Soon Yong Brothers Group Partnership,34705,0.007532431,0.016456922,0.015822785,0,0.008605852,0,0,4.794317205,3
1396,Essity,35113,0.010043242,0.014520813,0.012658228,0,0.020654045,0,0,4.792550552,3
1397,Akcoat Advanced Chemical Coating Materials,17833,0.0026503,0.025169409,0.012658228,0,0.017211704,0,0,4.783216237,3
1398,Remei Baltica OÜ,4177,0.019389036,0.028073572,0,0,0.048192771,0,0,4.782768967,3
1399,Castpolymer,25603,0.006834984,0.007744434,0.009493671,0,0.04302926,0,0,4.779168054,3
1400,Inpipe Sweden AB,28762,0.004463663,0.047434656,0.003164557,0,0.030981067,0,0,4.776880715,3
1401,Pailac Paints,24771,0.00516111,0.021297193,0.009493671,0,0.030981067,0,0,4.770702682,3
1402,Ferro Duo Gmbh,32599,0.013948947,0.014520813,0.006329114,0,0.04130809,0,0,4.754715261,3
1403,Reincke Naturfarben,3674,0.009345794,0.011616651,0.009493671,0,0.036144578,0,0,4.754085339,3
1404,Maston Oy,12820,0.008369368,0.067763795,0,0,0.018932874,0,0,4.753301862,3
1405,WOCA Denmark,28785,0.002371321,0.000968054,0.003164557,0.016393443,0.005163511,0.004134718,0,4.750216053,3
1406,Dorf Ketal B.V.,24545,0.006974473,0.012584705,0.015822785,0,0.012048193,0,0,4.744925509,3
1407,OLEA Innovation,31349,0.008090389,0.008712488,0.003164557,0,0.065404475,0,0,4.743278998,3
1408,Eskaro Oy,24846,0.008229879,0.040658277,0.006329114,0,0.020654045,0,0,4.742932798,3
1409,Dansk Biobrændsel Aps,24490,0.007253452,0.052274927,0.003164557,0,0.022375215,0,0,4.728091138,3
1410,Eltim Engineering,25924,0.012833031,0.01839303,0.006329114,0,0.037865749,0,0,4.720413276,3
1411,Krahn Ceramics GmbH,28911,0.00781141,0.035818006,0.003164557,0,0.037865749,0,0,4.70766963,3
1412,Bin Zayed Petroleum for Investment Ltd.,13753,0.007113963,0.035818006,0.006329114,0,0.025817556,0,0,4.703299017,3
1413,ARCTIC,17501,0.007113963,0.030977735,0.012658228,0,0.005163511,0,0,4.694406011,3
1414,TOZ PENKALA INTERNATIONAL d.o.o.,30537,0.006416516,0.060987415,0.003164557,0,0.013769363,0,0,4.691576093,3
1415,Carlantics FZC,32167,0.014785884,0.026137464,0.006329114,0,0.027538726,0,0,4.68892647,3
1416,Kora a.s.,1803,0.027060957,0.011616651,0,0,0.055077453,0,0,4.687753005,3
1417,WARR Raketentechnik,32008,0.010880179,0.005808325,0.006329114,0,0.051635112,0,0,4.682003569,3
1418,Krypton chemical,19782,0.001813363,0.010648596,0.018987342,0,0.005163511,0,0,4.678741884,3
1419,finalDRAFT GmbH,25322,0.0053006,0.026137464,0.009493671,0,0.024096386,0,0,4.675456629,3
1420,Ninlil Chic,33137,0.005021621,0.009680542,0.015822785,0,0.015490534,0,0,4.674191789,3
1421,Europrotein,7814,0.020225973,0.007744434,0.009493671,0,0.027538726,0,0,4.674190825,3
1422,Nordmann Rassmann Romania,21117,0.006556005,0.021297193,0.009493671,0,0.027538726,0,0,4.668330377,3
1423,Ventraco Chemie BV,1341,0.029013809,0.021297193,0,0,0.04302926,0,0,4.6670131,3
1424,Perfectos Printing Inks Co Ltd,31384,0.009206305,0.020329138,0.009493671,0,0.025817556,0,0,4.666384142,3
