id,Company Name,Company id,Count Page View,Count Search,Count Requests,Count Orders,Count Session Id,Total Order Value In Euro,Monetize Amount,Final Points,Groups on Final Points,KmeansClusterPredicted,cluster Kmeans 10000 runs,cluster (RM) 1000 runs,DBSCANClusterPredicted,AgloClusterPredicted,SpectralClusterPredicted
2097,Bausch & Lomb Ireland Limited,30344,0.004603152,0.026137464,0,0,0.022375215,0,0,2.655791565,3,2,2,2,0,2,0
2098,ITW S.r.l.,20569,0.004882131,0.012584705,0.006329114,0,0.010327022,0,0,2.655515711,3,2,2,2,0,2,0
2099,McCann Chemicals Limited,15822,0.001952853,0.015488867,0.006329114,0,0.010327022,0,0,2.6542599,3,2,2,2,0,2,0
2100,MARBO ITALIA SPA,30006,0.008229879,0.030977735,0,0,0.013769363,0,0,2.648848828,3,2,2,2,0,2,0
2101,COVESS NV,30727,0.004742642,0.012584705,0.006329114,0,0.010327022,0,0,2.648541237,3,2,2,2,0,2,0
2102,BLANCHISSERIE BVPI,31589,0.004184684,0.009680542,0.006329114,0,0.013769363,0,0,2.647552251,3,2,2,2,0,2,0
2103,VAN PUR SPÓŁKA AKCYJNA,29087,0.011856605,0.029041626,0,0,0.012048193,0,0,2.647321196,3,2,2,2,0,2,0
2104,3D-MATERIALS,263,0.005440089,0.013552759,0.006329114,0,0.008605852,0,0,2.645757795,3,2,2,2,0,2,0
2105,Carbococs Trading SRL,34286,0.000557958,0,0.012658228,0,0.00172117,0,0,2.645601983,3,2,2,2,0,2,0
2106,MNE PLASTİK VE SANAYİ TİCARET ANONİM ŞİRKETİ,34921,0.00781141,0.026137464,0,0,0.018932874,0,0,2.644087415,3,2,2,2,0,2,0
2107,BIO-SORELIA,32604,0.006834984,0.027105518,0,0,0.018932874,0,0,2.643668811,3,2,2,2,0,2,0
2108,Ceac AG,4888,0.003347747,0.008712488,0.006329114,0,0.015490534,0,0,2.64336122,3,2,2,2,0,2,0
2109,Polymer Mimetics,25669,0.004603152,0.01839303,0.003164557,0,0.017211704,0,0,2.643305714,3,2,2,2,0,2,0
2110,Dr. Schumacher GmbH,28771,0.003347747,0.011616651,0,0,0.037865749,0,0,2.641507324,3,2,2,2,0,2,0
2111,"Entogenex Europe, Lda",33828,0.005440089,0.004840271,0.006329114,0,0.017211704,0,0,2.640425999,3,2,2,2,0,2,0
2112,Chemical Partners Africa,840,0.003208258,0.020329138,0,0,0.029259897,0,0,2.639864647,3,2,2,2,0,2,0
2113,AGROQUIMICA CODIAGRO,24353,0.004742642,0.044530494,0,0,0.003442341,0,0,2.635773821,3,2,2,2,0,2,0
2114,Ikoplast SA,35597,0.011717115,0.035818006,0,0,0.005163511,0,0,2.634931618,3,2,2,2,0,2,0
2115,Chimcomplex SA Borzesti,4162,0.003208258,0.027105518,0,0,0.022375215,0,0,2.634449542,3,2,2,2,0,2,0
2116,PSP S.L.,11015,0.005998047,0.017424976,0,0,0.029259897,0,0,2.634145984,3,2,2,2,0,2,0
2117,Etika Powder Coating,15482,0.000278979,0,0.012658228,0,0.00172117,0,0,2.631653036,3,2,2,2,0,2,0
2118,SurTec International GmbH,33571,0.006695494,0.033881897,0,0,0.012048193,0,0,2.631279232,3,2,2,2,0,2,0
2119,UAB Ikarai,22265,0.002789789,0.010648596,0.006329114,0,0.013769363,0,0,2.626210228,3,2,2,2,0,2,0
2120,Aben recycling BV,28474,0.004882131,0.028073572,0.003164557,0,0.006884682,0,0,2.624930648,3,2,2,2,0,2,0
2121,DYNAMIC SPORTS PRODUCTS SRL,4609,0.003626726,0.015488867,0.003164557,0,0.020654045,0,0,2.621393308,3,2,2,2,0,2,0
2122,LOXIM INDUSTRIES LTD.,3033,0.009485284,0.037754114,0,0,0.005163511,0,0,2.620145464,3,2,2,2,0,2,0
2123,Hitec Lab,34279,0.009624773,0.023233301,0.003164557,0,0.006884682,0,0,2.620049191,3,2,2,2,0,2,0
2124,Aksa Akrilik Kimya Sanayii A.Ş.,21258,0.002231831,0.014520813,0.006329114,0,0.010327022,0,0,2.619806137,3,2,2,2,0,2,0
2125,CREATIV SOL,22049,0.00251081,0.019361084,0.006329114,0,0.005163511,0,0,2.617593077,3,2,2,2,0,2,0
2126,LBBZ GmbH,23923,0.002789789,0.014520813,0.003164557,0,0.022375215,0,0,2.617202277,3,2,2,2,0,2,0
2127,YILMAZ KİMYA A.Ş,28356,0.005579579,0.027105518,0.003164557,0,0.006884682,0,0,2.611400304,3,2,2,2,0,2,0
2128,Fish Impove,18559,0.000557958,0.000968054,0.012658228,0,0,0,0,2.607946174,3,2,2,2,0,2,0
2129,Stora Kopparbergs Bergslags AB,23396,0.002231831,0.006776379,0.009493671,0,0.005163511,0,0,2.607320285,3,2,2,2,0,2,0
2130,CIMENTAL LTDA,1632,0.014367415,0.022265247,0,0,0.015490534,0,0,2.606159784,3,2,2,2,0,2,0
2131,Alqallaf Pest Control,25218,0.005021621,0.006776379,0.003164557,0,0.027538726,0,0,2.599747726,3,2,2,2,0,2,0
2132,Recticel,32695,0.003487237,0.017424976,0,0,0.030981067,0,0,2.594663982,3,2,2,2,0,2,0
2133,California Hardcoating Co.,19687,0.000278979,0.000968054,0.012658228,0,0,0,0,2.593997227,3,2,2,2,0,2,0
2134,Sade Chemical,34375,0.011159157,0.009680542,0,0,0.030981067,0,0,2.591038336,3,2,2,2,0,2,0
2135,Solchem GmbH,31532,0.006974473,0.01839303,0.003164557,0,0.013769363,0,0,2.589754723,3,2,2,2,0,2,0
2136,BNKR (MB Studio),31355,0.000697447,0.009680542,0.009493671,0,0.003442341,0,0,2.589750689,3,2,2,2,0,2,0
2137,"BIO-OILS HUELVA, S.L.U.",30480,0.006277026,0.030009681,0,0,0.015490534,0,0,2.588862009,3,2,2,2,0,2,0
2138,Nutrochem,21132,0.002231831,0.027105518,0,0,0.022375215,0,0,2.585628228,3,2,2,2,0,2,0
2139,Global Trade Links,35774,0.004603152,0.015488867,0.003164557,0,0.018932874,0,0,2.584156102,3,2,2,2,0,2,0
2140,SYCHEM S.A.,17439,0.007113963,0.035818006,0,0,0.008605852,0,0,2.576891034,3,2,2,2,0,2,0
2141,Beyond Leather Materials ApS,17094,0.000836937,0,0.012658228,0,0,0,0,2.57349241,3,2,2,2,0,2,0
2142,DEMIN-SRM GmbH,28219,0.005858558,0.021297193,0,0,0.024096386,0,0,2.562606793,3,2,2,2,0,2,0
2143,Helbio S.A.,21395,0.003487237,0.011616651,0,0,0.036144578,0,0,2.562423278,3,2,2,2,0,2,0
2144,Castimo Ltd. Şti.,27946,0.002231831,0.011616651,0.006329114,0,0.012048193,0,0,2.560656525,3,2,2,2,0,2,0
2145,ATR Futtermittel GmbH & Co. KG,21989,0.005021621,0.020329138,0,0,0.025817556,0,0,2.558415762,3,2,2,2,0,2,0
2146,MMC International BV,12498,0.004882131,0.023233301,0.003164557,0,0.010327022,0,0,2.555034134,3,2,2,2,0,2,0
2147,Iberia Bioenergy,21148,0.002371321,0.043562439,0,0,0.005163511,0,0,2.554863582,3,2,2,2,0,2,0
2148,Regency Organics Ltd,27606,0.002789789,0,0.009493671,0,0.010327022,0,0,2.554574765,3,2,2,2,0,2,0
2149,Addisol International LLC,8620,0.003208258,0.035818006,0,0,0.012048193,0,0,2.553722818,3,2,2,2,0,2,0
2150,Oerlikon Kaynak Elektrodları ve San. AŞ,24011,0.003068768,0.013552759,0,0,0.034423408,0,0,2.552246759,3,2,2,2,0,2,0
2151,Keol,19360,0.003347747,0.028073572,0.003164557,0,0.006884682,0,0,2.54821144,3,2,2,2,0,2,0
2152,Algol Chemicals AB,6718,0.005440089,0.030009681,0,0,0.015490534,0,0,2.547015169,3,2,2,2,0,2,0
2153,NAP Printers Pvt Ltd,33642,0.003487237,0.004840271,0.006329114,0,0.017211704,0,0,2.542783371,3,2,2,2,0,2,0
2154,AgroTrade Tarım İlaçları San. ve Tic. Ltd. Şti.,27179,0.002789789,0.016456922,0.003164557,0,0.018932874,0,0,2.541890658,3,2,2,2,0,2,0
2155,AS Kimya,31657,0.005579579,0.016456922,0.006329114,0,0.003442341,0,0,2.539764841,3,2,2,2,0,2,0
2156,Eurogalva,7041,0.000139489,0,0.012658228,0,0,0,0,2.538620043,3,2,2,2,0,2,0
2157,AtlanticApex Unp Lda,32310,0.007253452,0.019361084,0,0,0.024096386,0,0,2.535546106,3,2,2,2,0,2,0
2158,LAPEX Endustriyel Urunler San. ve Tic. A.S.,31119,0.009485284,0.020329138,0,0,0.020654045,0,0,2.523423352,3,2,2,2,0,2,0
2159,Adam International Engineering Materials trading Co.ltd.,25394,0.001255405,0.007744434,0.009493671,0,0.003442341,0,0,2.520843162,3,2,2,2,0,2,0
2160,SC Glorious Lighting SRL,25787,0.006416516,0.031945789,0,0,0.012048193,0,0,2.520524864,3,2,2,2,0,2,0
2161,TG s.r.l.,32678,0.004742642,0.001936108,0.003164557,0,0.030981067,0,0,2.515902266,3,2,2,2,0,2,0
2162,Heiltropfen Lab. LLP,28903,0.004603152,0.017424976,0.003164557,0,0.015490534,0,0,2.508844484,3,2,2,2,0,2,0
2163,Nuno Lemos,26122,0.004324174,0.040658277,0,0,0.005163511,0,0,2.507298079,3,2,2,2,0,2,0
2164,Elbtal Plastics GmbH,20488,0.002092342,0.010648596,0.006329114,0,0.012048193,0,0,2.505279341,3,2,2,2,0,2,0
2165,TNL18,8190,0.003347747,0.011616651,0.003164557,0,0.022375215,0,0,2.499892039,3,2,2,2,0,2,0
2166,Clean Easy M. Hewel Chemie,13983,0.005998047,0.026137464,0.003164557,0,0.005163511,0,0,2.497862494,3,2,2,2,0,2,0
2167,NL Group,31782,0.002929279,0.010648596,0,0,0.036144578,0,0,2.486122674,3,2,2,2,0,2,0
2168,"WOOJIN COPOLYMER CO.,LTD.",7809,0.022039336,0.008712488,0,0,0.018932874,0,0,2.484234914,3,2,2,2,0,2,0
2169,Erkut Endüstriyel A.Ş.,23607,0.004184684,0.024201355,0.003164557,0,0.008605852,0,0,2.482505958,3,2,2,2,0,2,0
2170,Kalkhome VOF,17985,0.002371321,0.011616651,0.006329114,0,0.010327022,0,0,2.481572478,3,2,2,2,0,2,0
2171,Angara Service LLC,35280,0.003905705,0.031945789,0,0,0.013769363,0,0,2.481042863,3,2,2,2,0,2,0
2172,Gremolith AG,17663,0.004324174,0.003872217,0.009493671,0,0.003442341,0,0,2.480670735,3,2,2,2,0,2,0
2173,JAKPAT DIFFUSION,25525,0.005440089,0.013552759,0.006329114,0,0.005163511,0,0,2.473640756,3,2,2,2,0,2,0
2174,"ANSA POLYMERS LTD.,",28338,0.005021621,0.035818006,0,0,0.008605852,0,0,2.472273933,3,2,2,2,0,2,0
2175,Kosmetikal srl,32707,0.006974473,0.006776379,0.006329114,0,0.010327022,0,0,2.469716549,3,2,2,2,0,2,0
2176,EXTRACO SA,36031,0.004184684,0.034849952,0,0,0.010327022,0,0,2.468082901,3,2,2,2,0,2,0
2177,Pharmakon AB,31894,0.007253452,0.011616651,0.006329114,0,0.005163511,0,0,2.467503489,3,2,2,2,0,2,0
2178,NJBushing,20968,0.002371321,0.000968054,0.006329114,0,0.020654045,0,0,2.465493781,3,2,2,2,0,2,0
2179,HanseGrand Agrar,34619,0.003905705,0.03678606,0,0,0.008605852,0,0,2.464880856,3,2,2,2,0,2,0
2180,SC VERNICOLOR SA,27475,0.002789789,0.012584705,0.006329114,0,0.008605852,0,0,2.464840089,3,2,2,2,0,2,0
2181,Volzhsky Orgsynthese JSC,22177,0.003905705,0,0.003164557,0,0.032702238,0,0,2.463308524,3,2,2,2,0,2,0
2182,Kmetija Kreft,34236,0.004742642,0.023233301,0.003164557,0,0.008605852,0,0,2.462001141,3,2,2,2,0,2,0
2183,Ecofirma International,24581,0.003068768,0.035818006,0,0,0.010327022,0,0,2.460689825,3,2,2,2,0,2,0
2184,Therna (KANAT paints & coatings),8510,0.00516111,0.016456922,0,0,0.027538726,0,0,2.457837913,3,2,2,2,0,2,0
2185,STANNOL GmbH & Co. KG,21386,0.002929279,0.007744434,0.003164557,0,0.025817556,0,0,2.457474816,3,2,2,2,0,2,0
2186,Mimaki Europe,33673,0.005719068,0.013552759,0.003164557,0,0.017211704,0,0,2.457087949,3,2,2,2,0,2,0
2187,Tartu Terminal AS,34488,0.006137537,0.009680542,0.003164557,0,0.020654045,0,0,2.456517566,3,2,2,2,0,2,0
2188,Sydney Chemical Solutions,27797,0.006277026,0.029041626,0,0,0.013769363,0,0,2.454400779,3,2,2,2,0,2,0
2189,"Greenkeeper Iberia, S.L.",25934,0.006277026,0.029041626,0,0,0.013769363,0,0,2.454400779,3,2,2,2,0,2,0
2190,Beconfident International AB,35602,0.004045195,0.020329138,0.003164557,0,0.012048193,0,0,2.454037682,3,2,2,2,0,2,0
2191,Atex d.o.o. Sarajevo,17149,0.001394895,0.009680542,0.009493671,0,0,0,0,2.452506017,3,2,2,2,0,2,0
2192,Elephant Refinery,34040,0.009066815,0.013552759,0.003164557,0,0.013769363,0,0,2.452358271,3,2,2,2,0,2,0
2193,VyP Asesores,27866,0.006695494,0.003872217,0.003164557,0,0.025817556,0,0,2.452174756,3,2,2,2,0,2,0
2194,RENOLIT SE,13966,0.001255405,0.002904163,0.009493671,0,0.006884682,0,0,2.450946649,3,2,2,2,0,2,0
2195,Chemland,8141,0.003905705,0.026137464,0,0,0.018932874,0,0,2.448802159,3,2,2,2,0,2,0
2196,UNNOX IBERICA S.L.U.,28259,0.004742642,0.033881897,0,0,0.010327022,0,0,2.447578085,3,2,2,2,0,2,0
2197,Utastile International Trading CO,27226,0.006556005,0.009680542,0,0,0.032702238,0,0,2.446939233,3,2,2,2,0,2,0
2198,BELGAVET,34295,0.003068768,0.040658277,0,0,0.005163511,0,0,2.444527818,3,2,2,2,0,2,0
2199,Aerospace reliance,32051,0.001115916,0.002904163,0.009493671,0,0.006884682,0,0,2.443972175,3,2,2,2,0,2,0
2200,ECOFRIEND RECYCLING SRL,18217,0.004324174,0.044530494,0,0,0,0,0,2.442733362,3,2,2,2,0,2,0
2201,ITW Imagedata Limited,17177,0.001813363,0.003872217,0.009493671,0,0.005163511,0,0,2.441188733,3,2,2,2,0,2,0
2202,pintsur,17909,0.002092342,0.008712488,0.009493671,0,0,0,0,2.438975674,3,2,2,2,0,2,0
2203,AVANTOR PERFORMANCE MATERIALS,20309,0.006277026,0.033881897,0,0,0.008605852,0,0,2.438238773,3,2,2,2,0,2,0
2204,SAS DIEX,403,0.004603152,0.006776379,0.006329114,0,0.012048193,0,0,2.43720902,3,2,2,2,0,2,0
2205,Cryo Pur,29750,0.008648347,0.006776379,0.003164557,0,0.020654045,0,0,2.436849956,3,2,2,2,0,2,0
2206,Joanne Marsden Ltd,30803,0.003068768,0.004840271,0.006329114,0,0.015490534,0,0,2.435801431,3,2,2,2,0,2,0
2207,"UAB ""Dasta""",19518,0.005579579,0.024201355,0,0,0.018932874,0,0,2.435690419,3,2,2,2,0,2,0
2208,CHRYSO ADITIVOS,30819,0.003487237,0.034849952,0,0,0.010327022,0,0,2.433210534,3,2,2,2,0,2,0
2209,Baubiologisch Gesund Wohnen,27887,0.005719068,0.022265247,0,0,0.020654045,0,0,2.431917991,3,2,2,2,0,2,0
2210,SUGRO AG,35382,0.005440089,0.005808325,0.006329114,0,0.012048193,0,0,2.43065315,3,2,2,2,0,2,0
2211,ETH Zürich,22002,0.003068768,0.011616651,0.006329114,0,0.008605852,0,0,2.430386326,3,2,2,2,0,2,0
2212,Centrient Pharmaceuticals,25135,0.00516111,0.013552759,0.003164557,0,0.017211704,0,0,2.429190055,3,2,2,2,0,2,0
2213,Akiva Liquideo,6497,0.002929279,0.004840271,0.006329114,0,0.015490534,0,0,2.428826958,3,2,2,2,0,2,0
2214,Dow Europe GMBH,10800,0.0053006,0.032913843,0,0,0.010327022,0,0,2.427073268,3,2,2,2,0,2,0
2215,C. Hasse & Sohn,23033,0.005021621,0.000968054,0.006329114,0,0.017211704,0,0,2.425891737,3,2,2,2,0,2,0
2216,HYDROGEO Srl,28306,0.007532431,0.014520813,0.003164557,0,0.013769363,0,0,2.424041774,3,2,2,2,0,2,0
2217,AMAR BIOLIFE,20631,0.00251081,0.015488867,0.006329114,0,0.005163511,0,0,2.423982235,3,2,2,2,0,2,0
2218,Palace Chemicals Ltd,16101,0.005579579,0.010648596,0.006329114,0,0.006884682,0,0,2.421465617,3,2,2,2,0,2,0
2219,Commarca SAS,34073,0.005998047,0.003872217,0.003164557,0,0.025817556,0,0,2.417302389,3,2,2,2,0,2,0
2220,Vantaggio FZE,3056,0.002371321,0,0.006329114,0,0.020654045,0,0,2.417091071,3,2,2,2,0,2,0
2221,EWAG mbH,35416,0.003766216,0.010648596,0.006329114,0,0.008605852,0,0,2.416855982,3,2,2,2,0,2,0
2222,SafeRock AS,10045,0.006834984,0.011616651,0.003164557,0,0.017211704,0,0,2.416078315,3,2,2,2,0,2,0
2223,Aldar Medikal,33654,0.006277026,0.008712488,0.003164557,0,0.020654045,0,0,2.415089329,3,2,2,2,0,2,0
2224,SBN Trading Co.,27357,0.0026503,0.004840271,0.006329114,0,0.015490534,0,0,2.414878011,3,2,2,2,0,2,0
2225,H.G. HAIR GLOSS SRL,34164,0.003626726,0.037754114,0,0,0.006884682,0,0,2.4132761,3,2,2,2,0,2,0
2226,"DECORPRINT, S.A.",30607,0.003905705,0.027105518,0,0,0.017211704,0,0,2.411146349,3,2,2,2,0,2,0
2227,Water Treatment Products Ltd.,82,0.008369368,0.017424976,0,0,0.022375215,0,0,2.408477953,3,2,2,2,0,2,0
2228,ITALFOOD DI BALSAMINI,30189,0.007253452,0.027105518,0,0,0.013769363,0,0,2.406416672,3,2,2,2,0,2,0
2229,Kontur,16734,0.001534384,0.039690223,0,0,0.006884682,0,0,2.405464419,3,2,2,2,0,2,0
2230,mydibel,31584,0.001255405,0.041626331,0,0,0.005163511,0,0,2.402262374,3,2,2,2,0,2,0
2231,Pascon Agro,34757,0.004184684,0.011616651,0.006329114,0,0.006884682,0,0,2.400123593,3,2,2,2,0,2,0
2232,Peter-Lacke U.S.,33194,0.001394895,0.039690223,0,0,0.006884682,0,0,2.398489946,3,2,2,2,0,2,0
2233,Nanto Protective Coating Srl,20603,0.001255405,0.008712488,0.009493671,0,0,0,0,2.397128833,3,2,2,2,0,2,0
2234,Lamire' Cosmetics GmbH,30700,0.009624773,0.034849952,0,0,0.003442341,0,0,2.395853286,3,2,2,2,0,2,0
2235,Çağdaş Boya ve Kimya San. Ve Tic. A.Ş.,6508,0.002371321,0.005808325,0.009493671,0,0.00172117,0,0,2.393775009,3,2,2,2,0,2,0
2236,Sisa Mosaic Pvt Ltd,34270,0.004184684,0.03678606,0,0,0.006884682,0,0,2.392771283,3,2,2,2,0,2,0
2237,Blaser Swisslube,28656,0.0026503,0.034849952,0,0,0.010327022,0,0,2.391363694,3,2,2,2,0,2,0
2238,NutraSBio,18681,0.004184684,0.009680542,0.006329114,0,0.008605852,0,0,2.389376692,3,2,2,2,0,2,0
2239,Longbloom ip b.v.,10923,0.001952853,0.025169409,0,0,0.020654045,0,0,2.38881534,3,2,2,2,0,2,0
2240,Isomat d.o.o.,2180,0.003208258,0.013552759,0,0,0.030981067,0,0,2.387104193,3,2,2,2,0,2,0
2241,Enva Uk Ltd,1056,0.001534384,0.017424976,0.006329114,0,0.003442341,0,0,2.385907822,3,2,2,2,0,2,0
2242,VOUREY PLASTIQUE,24237,0.002929279,0.012584705,0.006329114,0,0.006884682,0,0,2.385756043,3,2,2,2,0,2,0
2243,"J.A. Fibertex Ibérica, S.L.",32068,0.003068768,0.006776379,0,0,0.037865749,0,0,2.385544825,3,2,2,2,0,2,0
2244,APLICLOR WATER SOLUTIONS,1494,0.009624773,0.001936108,0,0,0.036144578,0,0,2.385273003,3,2,2,2,0,2,0
2245,BIO PAK Nutraceuticals Contract Manufacturing Ltd.,28136,0.003487237,0.033881897,0,0,0.010327022,0,0,2.384807824,3,2,2,2,0,2,0
2246,Enertime,16996,0.004184684,0.013552759,0.003164557,0,0.017211704,0,0,2.380368741,3,2,2,2,0,2,0
2247,Genta Genel Tarım Paz. A.Ş.,25065,0.005021621,0.021297193,0.003164557,0,0.008605852,0,0,2.379144667,3,2,2,2,0,2,0
2248,Neoflex,6473,0.001255405,0.004840271,0.009493671,0,0.003442341,0,0,2.37563503,3,2,2,2,0,2,0
2249,Dhara commercial co,26002,0.0053006,0.038722168,0,0,0.003442341,0,0,2.373255452,3,2,2,2,0,2,0
2250,Energo-Chem Sp. z o.o.,18674,0.005579579,0.022265247,0.003164557,0,0.006884682,0,0,2.369386751,3,2,2,2,0,2,0
2251,izole kiremit,27842,0.005021621,0.019361084,0.003164557,0,0.010327022,0,0,2.368397766,3,2,2,2,0,2,0
2252,Bonaiti spa,34058,0.010043242,0.012584705,0.003164557,0,0.012048193,0,0,2.366718355,3,2,2,2,0,2,0
2253,Christinemor srl,34714,0.0079509,0.029041626,0,0,0.010327022,0,0,2.365977421,3,2,2,2,0,2,0
2254,Scotmas Limited,173,0.0026503,0.010648596,0.006329114,0,0.008605852,0,0,2.361060195,3,2,2,2,0,2,0
2255,L.A. Hemija,9903,0.003626726,0.000968054,0.006329114,0,0.017211704,0,0,2.356147002,3,2,2,2,0,2,0
2256,Next Lubricants bv,33570,0.008648347,0.028073572,0,0,0.010327022,0,0,2.352447077,3,2,2,2,0,2,0
2257,OQEMA d.o.o.,4612,0.004882131,0.023233301,0,0,0.018932874,0,0,2.352415341,3,2,2,2,0,2,0
2258,Adikem Sdn Bhd,2652,0.01046171,0.019361084,0,0,0.017211704,0,0,2.351724916,3,2,2,2,0,2,0
2259,Wellprex d.o.o.,34936,0.005998047,0.014520813,0.003164557,0,0.013769363,0,0,2.347322566,3,2,2,2,0,2,0
2260,Duexpim S.L.,28718,0.006137537,0.033881897,0,0,0.006884682,0,0,2.345205779,3,2,2,2,0,2,0
2261,UAB Analytical Solutions,16470,0.00251081,0.030009681,0.003164557,0,0.00172117,0,0,2.344994461,3,2,2,2,0,2,0
2262,Arkem Kimya San ve Tic As,33283,0.005021621,0.028073572,0,0,0.013769363,0,0,2.343227808,3,2,2,2,0,2,0
2263,Profline UAB,35110,0.005579579,0.025169409,0.003164557,0,0.003442341,0,0,2.342477843,3,2,2,2,0,2,0
2264,ANTOFENOL,24961,0.003208258,0.015488867,0.003164557,0,0.015490534,0,0,2.342294328,3,2,2,2,0,2,0
2265,Aroma Trading Ltd,31612,0.004463663,0.003872217,0.003164557,0,0.025817556,0,0,2.340583181,3,2,2,2,0,2,0
2266,Foodsupporters,32014,0.008508858,0.013552759,0.003164557,0,0.012048193,0,0,2.338401858,3,2,2,2,0,2,0
2267,Roni Chemicals SRL,30977,0.004742642,0.002904163,0.006329114,0,0.013769363,0,0,2.336631171,3,2,2,2,0,2,0
2268,Wydo NBD / Royal Van Wijhe Verf,25082,0.000836937,0.000968054,0.009493671,0,0.006884682,0,0,2.333217808,3,2,2,2,0,2,0
2269,Scania CV,32639,0.004603152,0.030009681,0,0,0.012048193,0,0,2.333051289,3,2,2,2,0,2,0
2270,Nemr Foam,33626,0.004045195,0.011616651,0,0,0.030981067,0,0,2.332145612,3,2,2,2,0,2,0
2271,Loba Feinchemie GmbH,20355,0.002789789,0.017424976,0.003164557,0,0.013769363,0,0,2.332117809,3,2,2,2,0,2,0
2272,COLTECH,29768,0.005440089,0.022265247,0,0,0.018932874,0,0,2.331910524,3,2,2,2,0,2,0
2273,ubceurogroup sl,31132,0.007253452,0.029041626,0,0,0.010327022,0,0,2.331105054,3,2,2,2,0,2,0
2274,SMART PLAST SOLUTIONS SRL,32449,0.001394895,0.001936108,0.009493671,0,0.005163511,0,0,2.323459892,3,2,2,2,0,2,0
2275,Eberspächer catem GmbH & Co KG,30048,0.006416516,0.019361084,0,0,0.020654045,0,0,2.321582226,3,2,2,2,0,2,0
2276,COLABITOIL PRODUKTION AB,30092,0.002371321,0.031945789,0,0,0.012048193,0,0,2.318265135,3,2,2,2,0,2,0
2277,Promarket Tasarım ve Teknoloji A.Ş.,13379,0.01046171,0.007744434,0.003164557,0,0.015490534,0,0,2.317745262,3,2,2,2,0,2,0
2278,Dolar Kimya,24954,0.004324174,0.008712488,0.003164557,0,0.020654045,0,0,2.317446701,3,2,2,2,0,2,0
2279,LAB SCIENCE ApS,22541,0.003626726,0.027105518,0,0,0.015490534,0,0,2.311138883,3,2,2,2,0,2,0
2280,Godfrey & Wing GmbH,28832,0.003905705,0.031945789,0,0,0.010327022,0,0,2.308925823,3,2,2,2,0,2,0
2281,Zidac Laboratories LTD,4344,0.002929279,0.032913843,0,0,0.010327022,0,0,2.308507219,3,2,2,2,0,2,0
2282,Grifols,15428,0.004324174,0.028073572,0,0,0.013769363,0,0,2.308355441,3,2,2,2,0,2,0
2283,ALDODEI 1946 di Giacomo Bertolio,33015,0.009345794,0.015488867,0.003164557,0,0.008605852,0,0,2.30493708,3,2,2,2,0,2,0
2284,Inabata France S.A.S.,19884,0.003347747,0.042594385,0,0,0,0,0,2.297106627,3,2,2,2,0,2,0
2285,Izopanel Sp. z o.o.,30719,0.006556005,0.005808325,0.003164557,0,0.020654045,0,0,2.283830144,3,2,2,2,0,2,0
2286,John Cockerill,28894,0.003208258,0.012584705,0.003164557,0,0.017211704,0,0,2.283144716,3,2,2,2,0,2,0
2287,AD COLOUR LTD,16714,0.002092342,0.022265247,0.003164557,0,0.008605852,0,0,2.281083435,3,2,2,2,0,2,0
2288,Timur Levante SL,18664,0.005021621,0.013552759,0.006329114,0,0.00172117,0,0,2.280600296,3,2,2,2,0,2,0
2289,Nevex,18691,0.004742642,0.015488867,0.006329114,0,0,0,0,2.27739825,3,2,2,2,0,2,0
2290,IMCD Benelux BV,16763,0.003766216,0.016456922,0.006329114,0,0,0,0,2.276979647,3,2,2,2,0,2,0
2291,Green Logix Biogas,34269,0.003766216,0.034849952,0,0,0.006884682,0,0,2.275042442,3,2,2,2,0,2,0
2292,Sioen Industries,24817,0.002929279,0.021297193,0.003164557,0,0.008605852,0,0,2.274527565,3,2,2,2,0,2,0
2293,ENECA,18381,0.008648347,0.03678606,0,0,0,0,0,2.271720353,3,2,2,2,0,2,0
2294,LAVANOVA S.R.L.,30239,0.007113963,0.034849952,0,0,0.003442341,0,0,2.270312764,3,2,2,2,0,2,0
2295,BCK Alliance Partners Inc,29381,0.004045195,0.015488867,0,0,0.025817556,0,0,2.267580895,3,2,2,2,0,2,0
2296,House of Mistry,23362,0.005998047,0.014520813,0.003164557,0,0.012048193,0,0,2.261264047,3,2,2,2,0,2,0
2297,Fabrica Maiastra SRL,25527,0.00251081,0.035818006,0,0,0.006884682,0,0,2.260674891,3,2,2,2,0,2,0
2298,Ha-Be Betonchemie GmbH,3483,0.002371321,0.013552759,0,0,0.029259897,0,0,2.259198832,3,2,2,2,0,2,0
2299,Sunny Pharmacy Limited,1572,0.005579579,0.030977735,0,0,0.008605852,0,0,2.258158274,3,2,2,2,0,2,0
2300,Prebona AB,19563,0.003208258,0.009680542,0.006329114,0,0.006884682,0,0,2.254496858,3,2,2,2,0,2,0
2301,Carbon Air Limited,21134,0.002231831,0.010648596,0.006329114,0,0.006884682,0,0,2.254078255,3,2,2,2,0,2,0
2302,USTOP UNIPESSOAL LDA,33612,0.002929279,0.017424976,0.003164557,0,0.012048193,0,0,2.253033763,3,2,2,2,0,2,0
2303,Destek ApS,23392,0.003626726,0.024201355,0,0,0.017211704,0,0,2.251989271,3,2,2,2,0,2,0
2304,EVOL KIMYA,24836,0.004324174,0.009680542,0,0,0.030981067,0,0,2.249289138,3,2,2,2,0,2,0
2305,DISTRIBUIDORA QUIMICA SA DE CV,15426,0.004603152,0.011616651,0.006329114,0,0.003442341,0,0,2.248929974,3,2,2,2,0,2,0
